seat,ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,mp_firstname,mp_surname,mp_gender,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,brexit,green,snp,pc,dup,sf,sdlp,uup,alliance,other,other_winner,con_share,lab_share,ld_share,brexit_share,green_share,snp_share,pc_share,dup_share,sf_share,sdlp_share,uup_share,alliance_share,other_share,swing_needed,new_con_share,new_lab_share,new_ld_share,new_brexit_share,new_green_share,new_snp_share,new_pc_share,new_dup_share,new_sf_share,new_sdlp_share,new_uup_share,new_alliance_share,new_other_share,new_first_party,changed,new_swing_needed
514,E14000938,E12000009,South East Cornwall,Cornwall,South West,England,County,2019-12-13 05:41:00,Sheryll,Murray,Female,Con hold,CON,Lab,71825,53655,230,20971,31807,10836,8650,0,1493,0,0,0,0,0,0,0,869,0,0.5928058894790793,0.20195694716242663,0.16121517099990681,0.0,0.027825924890504148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016196067468083122,0.3908489423166527,0.6615085691027045,0.2929955626783504,0.0,0.0,0.028757549217138894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016738319001804152,CON,FALSE,0.3685130064243541
515,E14000957,E12000006,Southend West,Essex,East,England,Borough,2019-12-13 02:11:00,David,Amess,Male,Con hold,CON,Lab,69043,46537,260,14459,27555,13096,5312,0,0,0,0,0,0,0,0,0,574,0,0.5921095042654232,0.28141049057739004,0.11414573350237446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123342716548123,0.31069901368803315,0.6400105600615636,0.34737438867536735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012615051263070541,CON,FALSE,0.2926361713861963
516,E14000939,E12000004,South Holland and The Deepings,Lincolnshire,East Midlands,England,County,2019-12-13 03:00:00,John,Hayes,Male,Con hold,CON,Lab,75975,49179,202,30838,37338,6500,3225,0,1613,0,0,0,0,0,0,0,503,0,0.7592264991154761,0.13217023526301877,0.06557677057280546,0.0,0.03279855222757681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010227942821122837,0.6270562638524574,0.788361639130503,0.16806350153264324,0.0,0.0,0.033216563379179005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010358295957673288,CON,FALSE,0.6202981375978597
517,E14000940,E12000004,South Leicestershire,Leicestershire,East Midlands,England,County,2019-12-13 04:32:00,Alberto,Costa,Male,Con hold,CON,Lab,80520,57469,298,24004,36791,12787,5452,0,2439,0,0,0,0,0,0,0,0,0,0.6401886234317632,0.22250256660112408,0.09486853782039012,0.0,0.04244027214672258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176860568306391,0.6810173888287857,0.2757388258465124,0.0,0.0,0.04324378532470632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.4052785629822733
518,E14000941,E12000006,South Norfolk,Norfolk,East,England,County,2019-12-13 04:32:00,Richard,Bacon,Male,Con hold,CON,Lab,86214,62484,291,21275,36258,14983,8744,0,2499,0,0,0,0,0,0,0,0,0,0.580276550797004,0.2397893860828372,0.13993982459509635,0.0,0.03999423852506242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34048716471416685,0.6391191918534636,0.3197315360659532,0.0,0.0,0.04114927208057788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.3193876557875103
519,E14000942,E12000004,South Northamptonshire,Northamptonshire,East Midlands,England,County,2019-12-13 07:13:00,Andrea,Leadsom,Female,Con hold,CON,Lab,90842,66908,266,27761,41755,13994,7891,0,2634,0,0,0,0,0,0,0,634,0,0.6240658815089376,0.20915286662282537,0.1179380642075686,0.0,0.03936748968733186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009475697973336522,0.4149130148861122,0.6743799078998065,0.2756108850581356,0.0,0.0,0.04030729845433963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009701908587718858,CON,FALSE,0.39876902284167093
520,E14000958,E12000002,Southport,Merseyside,North West,England,Borough,2019-12-13 02:13:00,Damien,Moore,Male,Con hold,CON,Lab,70837,48180,190,4147,22914,18767,6499,0,0,0,0,0,0,0,0,0,0,0,0.47559153175591534,0.3895184723951847,0.13488999584889996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08607305936073062,0.5293303397847332,0.4706696602152678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.05866067956946541
521,E14000943,E12000002,South Ribble,Lancashire,North West,England,County,2019-12-13 02:59:00,Katherine,Fletcher,Female,Con hold,CON,Lab,75351,53784,209,11199,30028,18829,3720,0,1207,0,0,0,0,0,0,0,0,0,0.558307303287223,0.35008552729436265,0.06916555109326193,0.0,0.02244161832515246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20822177599286035,0.586438496913286,0.3908137958849331,0.0,0.0,0.022747707201778357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.1956247010283529
522,E14000944,E12000001,South Shields,Tyne and Wear,North East,England,Borough,2019-12-13 01:00:00,Emma,Lewell-Buck,Female,Lab hold,LAB,Con,62793,37882,80,9585,7688,17273,1514,6446,1303,0,0,0,0,0,0,0,3658,0,0.20294599018003273,0.455968533868328,0.039966210865318624,0.17015997043450715,0.03439628319518505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09656301145662848,0.25302254368829524,0.2161739314194487,0.4803493080816806,0.0,0.17149217131373215,0.034665575430001885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09731901375513968,LAB,FALSE,0.2641753766622319
523,E14000945,E12000005,South Staffordshire,Staffordshire,West Midlands,England,County,2019-12-13 04:11:00,Gavin,Williamson,Male,Con hold,CON,Lab,73668,50005,259,28250,36520,8270,3280,0,1935,0,0,0,0,0,0,0,0,0,0.7303269673032696,0.1653834616538346,0.0655934406559344,0.0,0.038696130386961305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564943505649435,0.7592236433568945,0.20158832442413951,0.0,0.0,0.03918803221896499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.557635318932755
524,E14000946,E12000006,South Suffolk,Suffolk,East,England,County,2019-12-13 03:54:00,James,Cartlidge,Male,Con hold,CON,Lab,76201,53489,277,22897,33270,10373,6702,0,3144,0,0,0,0,0,0,0,0,0,0.6219970461216325,0.19392772345715942,0.1252967899942044,0.0,0.058778440427003684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280693226644731,0.6764559813100545,0.26318535822494543,0.0,0.0,0.060358660464999034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.41327062308510903
525,E14000947,E12000009,South Swindon,Wiltshire,South West,England,County,2019-12-13 02:22:00,Robert,Buckland,Male,Con hold,CON,Lab,73118,50746,247,6625,26536,19911,4299,0,0,0,0,0,0,0,0,0,0,0,0.5229180625073897,0.3923659007606511,0.08471603673195917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13055216174673862,0.5572981101254889,0.4427018898745108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.1145962202509781
526,E14000948,E12000008,South Thanet,Kent,South East,England,County,2019-12-13 04:43:00,Craig,Mackinlay,Male,Con hold,CON,Lab,73223,48257,211,10587,27084,16497,2727,0,1949,0,0,0,0,0,0,0,0,0,0.5612450007252834,0.34185713989680255,0.056509936382286505,0.0,0.04038792299562758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21938786082848083,0.5843911712476014,0.3747675359711923,0.0,0.0,0.040841292781205116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.20962363527640915
527,E14000949,E12000006,South West Bedfordshire,Bedfordshire,East,England,County,2019-12-13 02:55:00,Andrew,Selous,Male,Con hold,CON,Lab,79926,53307,254,18583,32212,13629,5435,0,2031,0,0,0,0,0,0,0,0,0,0.6042733599714859,0.25566998705610894,0.10195659106683926,0.0,0.03810006190556587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34860337291537696,0.64762573820001,0.3134827469265492,0.0,0.0,0.038891514873442556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.3341429912734608
528,E14000950,E12000009,South West Devon,Devon,South West,England,County,2019-12-13 05:54:00,Gary,Streeter,Male,Con hold,CON,Lab,72535,53367,275,21430,33286,11856,6207,0,2018,0,0,0,0,0,0,0,0,0,0.6237187775216895,0.22215976165045814,0.11630783068188207,0.0,0.037813630145970355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40155901587123133,0.673175806957118,0.2881083639132143,0.0,0.0,0.03871582912966757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.38506744304390367
529,E14000951,E12000006,South West Hertfordshire,Hertfordshire,East,England,County,2019-12-13 05:07:00,Gagan,Mohindra,Male,Con hold,CON,Ind,80499,61191,277,14408,30327,7228,6251,0,1466,0,0,0,0,0,0,0,15919,0,0.49561209981860077,0.11812194603781602,0.10215554575019202,0.0,0.023957771567714205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26015263682567696,0.2354594629929238,0.5364761972998439,0.17347375237659923,0.0,0.0,0.024458635247301467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26559141507625705,CON,FALSE,0.2708847822235868
530,E14000952,E12000006,South West Norfolk,Norfolk,East,England,County,2019-12-13 04:47:00,Elizabeth,Truss,Female,Con hold,CON,Lab,78455,51466,184,26195,35507,9312,4166,0,1645,0,0,0,0,0,0,0,836,0,0.6899117864221039,0.1809349862044845,0.08094664438658532,0.0,0.03196284925970544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016243733727120818,0.5089768002176194,0.724988042516266,0.22604245797705688,0.0,0.0,0.032468692740220136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016500806766458324,CON,FALSE,0.4989455845392091
531,E14000953,E12000008,South West Surrey,Surrey,South East,England,County,2019-12-13 03:56:00,Jeremy,Hunt,Male,Con hold,CON,LD,79096,60340,374,8817,32191,4775,23374,0,0,0,0,0,0,0,0,0,0,0,0.5334935366257872,0.07913490222074909,0.3873715611534637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14612197547232353,0.7040366716382364,0.29596332836176376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.4080733432764726
532,E14000954,E12000009,South West Wiltshire,Wiltshire,South West,England,County,2019-12-13 04:11:00,Andrew,Murrison,Male,Con hold,CON,Lab,77969,54895,246,21630,33038,11408,8015,0,2434,0,0,0,0,0,0,0,0,0,0.6018398761271518,0.2078149193915657,0.14600601147645506,0.0,0.044339193004827394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39402495673558613,0.6641623258655878,0.29012671435564164,0.0,0.0,0.04571095977877224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.37403561150994613
533,E14000959,E12000008,Spelthorne,Surrey,South East,England,Borough,2019-12-13 05:01:00,Kwasi,Kwarteng,Male,Con hold,CON,Lab,70929,49510,273,18393,29141,10748,7499,0,2122,0,0,0,0,0,0,0,0,0,0.5885881640072712,0.2170874570793779,0.15146435063623512,0.0,0.042860028277115735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3715007069278933,0.6524932083938996,0.3032960485440752,0.0,0.0,0.04421074306202442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.34919715984982436
534,E14000965,E12000005,Stafford,Staffordshire,West Midlands,England,County,2019-12-13 03:27:00,Theo,Clarke,Female,Con hold,CON,Lab,72572,51149,193,14377,29992,15615,3175,0,2367,0,0,0,0,0,0,0,0,0,0.5863653248352851,0.3052845607929774,0.062073549825021015,0.0,0.046276564546716456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28108076404230775,0.6116731433183242,0.341501301324759,0.0,0.0,0.04682555535691773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.27017184199356525
535,E14000966,E12000005,Staffordshire Moorlands,Staffordshire,West Midlands,England,County,2019-12-13 03:20:00,Karen,Bradley,Female,Con hold,CON,Lab,65485,43656,173,16428,28192,11764,2469,0,1231,0,0,0,0,0,0,0,0,0,0.6457760674363203,0.26947040498442365,0.056555799890049475,0.0,0.028197727689206524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37630566245189667,0.669949913875352,0.301540948769744,0.0,0.0,0.028509137354904054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.36840896510560794
536,E14000960,E12000006,St Albans,Hertfordshire,East,England,County,2019-12-13 03:51:00,Daisy,Cooper,Female,LD gain from Con,LD,Con,73727,57599,173,6293,22574,5000,28867,0,1004,0,0,0,0,0,0,0,154,0,0.3919165263285821,0.08680706262261498,0.5011718953454053,0.0,0.01743085817462109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002673657528776541,0.1092553690168232,0.6009239655981023,0.3761659968156278,0.0,0.0,0.019863279565297525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003046758020971955,CON,TRUE,0.22475796878247456
537,E14000967,E12000002,Stalybridge and Hyde,Greater Manchester,North West,England,County,2019-12-13 04:00:00,Jonathan,Reynolds,Male,Lab hold,LAB,Con,73064,42368,143,2946,16079,19025,1827,3591,1411,0,0,0,0,0,0,0,435,0,0.37950811933534745,0.44904172960725075,0.04312216767371601,0.08475736404833836,0.03330343655589124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010267182779456194,0.0695336102719033,0.395378066085017,0.475200910096208,0.0,0.08547928941203514,0.033587100350983445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010354634055760295,LAB,FALSE,0.079822844011191
538,E14000961,E12000009,St Austell and Newquay,Cornwall,South West,England,County,2019-12-13 05:41:00,Steve,Double,Male,Con hold,CON,Lab,79930,55776,140,16526,31273,14747,5861,0,1609,0,0,0,0,0,0,0,2286,0,0.5606891853126793,0.2643968732071142,0.10508103843947217,0.0,0.028847532989099253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04098537005163511,0.2962923121055651,0.6038706735733076,0.32479998254088205,0.0,0.0,0.029465703289413652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04186364059639493,CON,FALSE,0.27907069103242554
539,E14000968,E12000006,Stevenage,Hertfordshire,East,England,County,2019-12-13 02:54:00,Stephen,McPartland,Male,Con hold,CON,Lab,71562,47683,197,8562,25328,16766,4132,0,1457,0,0,0,0,0,0,0,0,0,0.5311746324685946,0.35161378268984755,0.08665562150032506,0.0,0.030555963341232725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1795608497787471,0.5660060727004055,0.4029172345042009,0.0,0.0,0.03107669279538863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.16308883819620457
540,E14000962,E12000002,St Helens North,Merseyside,North West,England,Borough,2019-12-13 02:14:00,Conor,McGinn,Male,Lab hold,LAB,Con,75593,47561,167,12209,12661,24870,2668,5396,1966,0,0,0,0,0,0,0,0,0,0.2662055045099977,0.5229074241500389,0.05609638148903513,0.11345430079266626,0.04133638905826202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567019196400412,0.2858128775622071,0.5576441916456846,0.0,0.11473861105055967,0.04180431974154959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.2718313140834775
541,E14000963,E12000002,St Helens South and Whiston,Merseyside,North West,England,Borough,2019-12-13 02:43:00,Marie,Rimmer,Female,Lab hold,LAB,Con,79061,50313,129,19122,10335,29457,2886,5353,2282,0,0,0,0,0,0,0,0,0,0.20541410768588636,0.5854749269572477,0.05736092063681355,0.10639397372448473,0.045356070995567745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800608192713613,0.2248043973619987,0.6217687958245351,0.0,0.10756957391912306,0.04585723289434701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.39696439846253645
542,S14000057,S92000003,Stirling,Scotland,Scotland,Scotland,County,2019-12-13 03:19:00,Alyn,Smith,Male,SNP gain from Con,SNP,Con,68473,52620,105,9254,17641,4275,2867,0,942,26895,0,0,0,0,0,0,0,0,0.33525275560623335,0.08124287343215507,0.054484986697073357,0.0,0.01790193842645382,0.5111174458380844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17586469023185103,0.3550127610971438,0.11045722353603424,0.0,0.0,0.018088417375275577,0.5164415979915442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNP,FALSE,0.1614288368944004
543,E14000964,E12000009,St Ives,Cornwall,South West,England,County,2019-12-13 14:52:00,Derek,Thomas,Male,Con hold,CON,LD,68795,51413,111,4280,25365,3553,21085,0,964,0,0,0,0,0,0,0,446,0,0.4933577110847451,0.06910703518565343,0.4101102833913602,0.0,0.018750121564584832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008674848773656468,0.08324742769338489,0.670744811316561,0.29892517611742647,0.0,0.0,0.020736263910381834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009593748655633077,CON,FALSE,0.3718196351991346
544,E14000969,E12000002,Stockport,Greater Manchester,North West,England,Borough,2019-12-13 03:08:00,Navendu,Mishra,Male,Lab hold,LAB,Con,65391,41715,145,10039,11656,21695,5043,1918,1403,0,0,0,0,0,0,0,0,0,0.279419872947381,0.5200767110152223,0.12089176555195973,0.045978664748891285,0.033632985736545606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24065683806784133,0.32277679986292523,0.595656943459921,0.0,0.047107521923148876,0.03445873475400337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.2728801435969958
545,E14000970,E12000001,Stockton North,Cleveland,North East,England,Borough,2019-12-13 02:08:00,Alex,Cunningham,Male,Lab hold,LAB,Con,66649,41156,116,1027,16701,17728,1631,3907,0,0,0,0,0,0,0,0,1189,0,0.40579745359121394,0.4307512877830693,0.03962970162309262,0.09493148022159588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028890076781028284,0.024953834191855373,0.4207318214206656,0.45449425054551557,0.0,0.09566164380457808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029112284229240736,LAB,FALSE,0.033762429124849946
546,E14000971,E12000001,Stockton South,Cleveland,North East,England,Borough,2019-12-13 02:33:00,Matt,Vickers,Male,Con gain from Lab,CON,Lab,76870,54802,142,5260,27764,22504,2338,2196,0,0,0,0,0,0,0,0,0,0,0.5066238458450422,0.4106419473741834,0.042662676544651654,0.04007153023612277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09598189847085875,0.5236584944715612,0.4359385220181474,0.0,0.04040298351029194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.08771997245341379
547,E14000972,E12000005,Stoke-On-Trent Central,Staffordshire,West Midlands,England,Borough,2019-12-13 04:25:00,Jo,Gideon,Female,Con gain from Lab Coop,CON,Lab,55419,32070,67,670,14557,13887,1116,1691,819,0,0,0,0,0,0,0,0,0,0.45391331462425943,0.43302151543498596,0.03479887745556595,0.052728406610539444,0.025537885874649204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020891799189273474,0.4671918911626209,0.454015563503838,0.0,0.053082945880087086,0.02570959945345438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.013176327658782905
548,E14000973,E12000005,Stoke-On-Trent North,Staffordshire,West Midlands,England,Borough,2019-12-13 04:30:00,Jonathan,Gullis,Male,Con gain from Lab,CON,Lab,68298,40134,96,6286,20974,14688,1268,2374,508,0,0,0,0,0,0,0,322,0,0.5225992923705586,0.3659739871430707,0.03159415956545572,0.05915184133153934,0.012657597049882893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080231225394927,0.15662530522748785,0.5351160266024861,0.38456099517580644,0.0,0.05951521544891688,0.01273535360069488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008072409172093988,CON,FALSE,0.1505550314266797
549,E14000974,E12000005,Stoke-On-Trent South,Staffordshire,West Midlands,England,Borough,2019-12-13 04:35:00,Jack,Brereton,Male,Con hold,CON,Lab,64491,39604,171,11271,24632,13361,1611,0,0,0,0,0,0,0,0,0,0,0,0.621957378042622,0.3373649126350874,0.04067770932229068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2845924654075346,0.6388139099772063,0.3611860900227924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.27762781995441393
550,E14000975,E12000005,Stone,Staffordshire,West Midlands,England,County,2019-12-13 03:54:00,William,Cash,Male,Con hold,CON,Lab,69378,49843,222,19945,31687,11742,4412,0,2002,0,0,0,0,0,0,0,0,0,0.6357362117047529,0.2355797203218105,0.08851794635154385,0.0,0.040166121621892745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4001564913829424,0.6738349902422002,0.2852662797175955,0.0,0.0,0.040898730040203564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.3885687105246047
551,E14000976,E12000005,Stourbridge,West Midlands,West Midlands,England,Borough,2019-12-13 04:53:00,Suzanne,Webb,Female,Con hold,CON,Lab,69891,45689,142,13571,27534,13963,2523,0,1048,0,0,0,0,0,0,0,621,0,0.6026395850204644,0.3056096653461446,0.05522116920921885,0.0,0.022937687408347743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013591893015824377,0.29702991967431985,0.6254506300694569,0.33763185401528056,0.0,0.0,0.023181280215215663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013736235700046746,CON,FALSE,0.28781877605417633
552,N06000016,N92000002,Strangford,Northern Ireland,Northern Ireland,Northern Ireland,County,2019-12-13 01:56:00,Jim,Shannon,Male,DUP hold,DUP,Alliance,66928,37485,175,7071,1476,0,0,0,790,0,0,17705,555,1994,4023,10634,308,0,0.03937575030012005,0.0,0.0,0.0,0.021075096705348805,0.0,0.0,0.47232226223822865,0.014805922368947578,0.053194611177804454,0.10732292917166866,0.28368680805655594,0.008216619981325864,0.1886354541816727,0.03937575030011351,0.0,0.0,0.0,0.021075096705346217,0.0,0.0,0.4723222622382381,0.014805922368947518,0.05319461117779748,0.10732292917168165,0.28368680805656926,0.008216619981325836,DUP,FALSE,0.18863545418166883
553,E14000977,E12000005,Stratford-On-Avon,Warwickshire,West Midlands,England,County,2019-12-13 02:11:00,Nadhim,Zahawi,Male,Con hold,CON,LD,74037,55048,273,19972,33343,6222,13371,0,2112,0,0,0,0,0,0,0,0,0,0.6057077459671559,0.11302862955965702,0.2428971079784915,0.0,0.03836651649469554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3628106379886644,0.7121773057649998,0.24739616649317273,0.0,0.0,0.04042652774182894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.46478113927182707
554,E14000978,E12000007,Streatham,London,London,England,Borough,2019-12-13 04:21:00,Bell,Ribeiro-Addy,Female,Lab hold,LAB,LD,84783,56513,178,17690,9060,30976,13286,624,2567,0,0,0,0,0,0,0,0,0,0.1603170951816396,0.5481216711199193,0.23509634951250155,0.011041707217808292,0.045423176968131224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3130253216074177,0.2400832877899715,0.700494458585945,0.0,0.01162002076509795,0.04780223285898501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.46041117079597343
555,E14000979,E12000002,Stretford and Urmston,Greater Manchester,North West,England,Borough,2019-12-13 03:54:00,Kate,Green,Female,Lab hold,LAB,Con,72372,50067,155,16417,13778,30195,2969,1768,1357,0,0,0,0,0,0,0,0,0,0.27519124373339726,0.6030918569117383,0.05930053728004474,0.03531268100745002,0.027103681067369725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327900613178341,0.2963141656988515,0.6405337925327715,0.0,0.035728899150877805,0.027423142617500656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAB,FALSE,0.34421962683392004
556,E14000980,E12000009,Stroud,Gloucestershire,South West,England,County,2019-12-13 03:09:00,Siobhan,Baillie,Female,Con gain from Lab Coop,CON,Lab,84537,65930,185,3840,31582,27742,0,1085,4954,0,0,0,0,0,0,0,567,0,0.4790232064310633,0.42077961474290915,0.0,0.01645684817230396,0.07514030031851965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008600030335204005,0.05824359168815413,0.4790232064309998,0.42077961474294817,0.0,0.016456848172308098,0.07514030031851184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00860003033520262,CON,FALSE,0.058243591688051655
557,E14000981,E12000006,Suffolk Coastal,Suffolk,East,England,County,2019-12-13 05:32:00,Thérèse,Coffey,Female,Con hold,CON,Lab,81910,58308,199,20533,32958,12425,8719,0,2713,0,0,0,0,0,0,0,1493,0,0.5652397612677506,0.21309254304726624,0.1495335116965082,0.0,0.04652877821225218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025605405776222816,0.35214721822048434,0.6277109965662144,0.29793761474772207,0.0,0.0,0.04795894377206212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026392444914002503,CON,FALSE,0.32977338181849236
558,E14000982,E12000001,Sunderland Central,Tyne and Wear,North East,England,Borough,2019-12-13 00:08:00,Julie,Elliott,Female,Lab hold,LAB,Con,72680,43476,104,2964,15372,18336,3025,5047,1212,0,0,0,0,0,0,0,484,0,0.35357438586806517,0.42174993099641184,0.06957861808814059,0.11608703652589934,0.027877449627380625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011132578894102494,0.06817554512834667,0.37923386532943154,0.46352058102117044,0.0,0.1176951370708168,0.028263623168185068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011286793410397313,LAB,FALSE,0.0842867156917389
559,E14000983,E12000008,Surrey Heath,Surrey,South East,England,County,2019-12-13 03:45:00,Michael,Gove,Male,Con hold,CON,LD,81349,58654,237,18349,34358,5407,16009,0,2252,0,0,0,0,0,0,0,628,0,0.5857742012479967,0.09218467623691479,0.27293961196167354,0.0,0.03839465339107307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01070685716234187,0.3128345892863232,0.7064955773948758,0.2413796844736894,0.0,0.0,0.040758649399994504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011366088731437225,CON,FALSE,0.4651158929211864
560,E14000984,E12000007,Sutton and Cheam,London,London,England,Borough,2019-12-13 03:43:00,Paul,Scully,Male,Con hold,CON,LD,71779,50487,211,8351,25235,7200,16884,0,1168,0,0,0,0,0,0,0,0,0,0.49983163982807455,0.1426109691603779,0.3344227226810862,0.0,0.023134668330461308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16540891714698835,0.6439858964866818,0.3310190345672487,0.0,0.0,0.024995068946073177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,FALSE,0.3129668619194331
